timestamp,gpu_util_pct,torch_alloc_mb,torch_reserved_mb,sys_mem_used_mb,sys_mem_total_mb
2026-05-18T05:07:06+0000,0,0.0,0.0,30424,122479
2026-05-18T05:07:22+0000,0,0.0,0.0,9132,122479
2026-05-18T05:07:37+0000,0,0.0,0.0,8953,122479
2026-05-18T05:07:52+0000,0,0.0,0.0,9817,122479
2026-05-18T05:08:07+0000,0,0.0,0.0,8703,122479
2026-05-18T05:08:22+0000,0,0.0,0.0,8702,122479
2026-05-18T05:08:37+0000,0,0.0,0.0,8730,122479
2026-05-18T05:08:52+0000,0,0.0,0.0,8718,122479
2026-05-18T05:09:07+0000,0,0.0,0.0,8707,122479
2026-05-18T05:09:22+0000,0,0.0,0.0,8700,122479
2026-05-18T05:09:37+0000,0,0.0,0.0,8696,122479
2026-05-18T05:09:52+0000,0,0.0,0.0,7609,122479
